meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
,445,,,0,6.903204,,,,,,,176,64,8,,,,,
,446,,,0,6.913620,,,,,,,176,64,11,,,,,
,447,,,0,6.913620,,,,,,,176,67,22,,,,,
,448,,,0,6.924036,,,,,,,176,64,9,,,,,
,449,,,0,6.924036,,,,,,,176,67,20,,,,,
,450,,,0,6.931848,,,,,,,176,64,12,,,,,
,451,,,0,6.934452,,,,,,,176,67,22,,,,,
,452,,,0,6.942264,,,,,,,176,64,8,,,,,
,453,,,0,6.944868,,,,,,,176,67,20,,,,,
,454,,,0,6.952680,,,,,,,176,64,11,,,,,
,455,,,0,6.952680,,,,,,,176,67,21,,,,,
,456,,,0,6.963096,,,,,,,176,64,8,,,,,
,457,,,0,6.963096,,,,,,,176,67,20,,,,,
,458,,,0,6.973512,,,,,,,176,64,9,,,,,
,459,,,0,7.002156,,,,,,,176,64,8,,,,,
,460,,,0,7.022988,,,,,,,176,64,10,,,,,
,461,,,0,7.033404,,,,,,,176,64,8,,,,,
,462,,,0,7.043820,,,,,,,176,64,11,,,,,
,463,,,0,7.051632,,,,,,,176,64,9,,,,,
,464,,,0,7.062048,,,,,,,176,64,10,,,,,
,465,,,0,7.072464,,,,,,,176,64,8,,,,,
,466,,,0,7.082880,,,,,,,176,64,11,,,,,
