meas,sec,art_dur_sec,status,d0,d1,oloc,section,sci_pitch,grace,even,even_target,dyn,dyn_target,tempo,tempo_target,note_id,loc,bar,src,src_meas,index
136,769.101,0.1429,144,50,19,1502,,D3,,,,,,,,n136_2D3e,1502,,gutim,136,
136,769.2796,0.1429,144,68,21,1503,,Ab4,,,,,,,,n136_2Ab4e,1503,,gutim,136,
136,769.3832,0.06,144,103,14,1504,,G7,g,,,,,,,ng136_2G7e,1504,,gutim,136,
136,769.4582,4.2857,144,82,24,1505,,Bb5,,,,,,,,n136_1Bb5w,1505,,gutim,136,
136,769.4582,4.2857,144,90,24,1505,,Gb6,,,,,,,,n136_1Gb6w,1505,,gutim,136,
136,774.8153,0.1429,144,88,14,1506,,E6,,,,,,,,n136_1E6e,1506,,gutim,136,
136,774.9939,0.1429,144,102,22,1507,,F#7,,,,,,,,n136_1Fs7e,1507,,gutim,136,
136,775.0832,5.7857,144,48,22,1508,,C3,,,,,,,,n136_6C3e,1508,,gutim,136,
136,775.1725,0.1429,144,70,17,1509,,Bb4,,,,,,,,n136_1Bb4e,1509,,gutim,136,
136,775.276,0.06,144,39,11,1510,,Eb2,g,,,,,,,ng136_6Eb2e,1510,,gutim,136,
136,775.7368,0.06,144,62,14,1511,,D4,g,,,,,,,ng136_2D4e,1511,,gutim,136,
,,,,,,,,,,,,,,,,,,137,,,
137,775.8868,0.4286,144,41,11,1512,,F2,,,,,,,,n137_1F2q,1512,,gutim,137,
137,776.4225,0.4286,144,64,8,1513,,E4,,,,,,,,n137_1E4q,1513,,gutim,137,
137,776.8832,0.06,144,80,20,1514,,G#5,g,,,,,,,ng137_1Gs5e,1514,,gutim,137,
137,776.9582,0.1429,144,102,20,1515,,F#7,,,,,,,,n137_1Fs7e,1515,,gutim,137,
137,777.1368,0.1429,144,96,21,1516,,C7,,,,,,,,n137_1C7e,1516,,gutim,137,
137,777.3153,0.1429,144,52,21,1517,,E3,,,,,,,,n137_1E3e,1517,,gutim,137,
137,777.4189,0.06,144,29,14,1518,,F1,g,,,,,,,ng137_5F1e,1518,,gutim,137,
137,777.4939,0.4286,144,102,24,1519,,F#7,,,,,,,,n137_1Fs7q,1519,,gutim,137,
137,778.1189,3.9286,144,80,24,1520,,G#5,,,,,,,,n137_1Gs5s,1520,,gutim,137,
,,,,,,,,,,,,,,,,,,138,,,
138,781.2439,1.2857,144,88,24,1521,,E6,,,,,,,,n138_2E6h,1521,,gutim,138,
138,781.2439,1.2857,144,97,24,1521,,C#7,,,,,,,,n138_2Cs7h,1521,,gutim,138,
138,782.4939,0.5,144,21,24,1522,,A0,,,,,,,,n138_5A0q,1522,,gutim,138,
138,783.0296,0.2857,144,96,24,1523,,C7,,,,,,,,n138_1C7q,1523,,gutim,138,
138,783.1189,0.0714,144,42,24,1524,,F#2,,,,,,,,n138_5Fs2s,1524,,gutim,138,
138,783.2082,0.0714,144,55,14,1525,,G3,,,,,,,,n138_5G3s,1525,,gutim,138,
138,783.2975,0.0714,144,77,14,1526,,F5,,,,,,,,n138_5F5s,1526,,gutim,138,
138,783.3975,0.06,144,33,14,1527,,A1,g,,,,,,,ng138_5A1e,1527,,gutim,138,
138,783.4725,0.4286,144,67,14,1528,,G4,,,,,,,,n138_1G4q,1528,,gutim,138,
,,,,,,,7095,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,142,,,
142,804.7302,0.1838,144,67,14,1529,,G4,,,,,,,,n142_1G4s,1529,,gutim,142,
142,805.1914,1.2376,144,29,24,1530,,F1,,,,,,,,n142_5F1q,1530,,gutim,142,
142,806.7383,0.0977,144,52,20,1531,,E3,,,,,,,,n142_5E3t,1531,,gutim,142,
142,806.8605,0.1966,144,80,24,1532,,G#5,,,,,,,,n142_1Gs5s,1532,,gutim,142,
142,807.1063,0.1982,144,102,22,1533,,F#7,,,,,,,,n142_1Fs7s,1533,,gutim,142,
142,807.3541,0.1997,144,29,20,1534,,F1,,,,,,,,n142_1F1s,1534,,gutim,142,
142,809.1446,2.152,144,62,18,1535,,D4,,,,,,,,n142_2D4h,1535,,gutim,142,
142,809.1446,0.1266,144,68,18,1535,,G#4,,,,,,,,n142_6Gs4t,1535,,gutim,142,
142,809.4612,0.2533,144,90,15,1536,,F#6,,,,,,,,n142_6Fs6s,1536,,gutim,142,
142,809.7778,0.2533,144,40,13,1537,,E2,,,,,,,,n142_6E2s,1537,,gutim,142,
142,809.934,0.6316,144,100,24,1538,,E7,,,,,,,,n142_1E7e,1538,,gutim,142,
142,810.411,0.25,144,33,14,1539,,A1,,,,,,,,n142_6A1s,1539,,gutim,142,
142,810.7235,0.2963,144,80,5,1540,,Ab5,,,,,,,,n142_1Ab5e,1540,,gutim,142,
142,810.8624,0.2222,144,65,11,1541,,F4,,,,,,,,n142_5F4s,1541,,gutim,142,
142,811.0939,0.1481,144,84,2,1542,,C6,,,,,,,,n142_1C6s,1542,,gutim,142,
142,811.1402,0.066,144,65,9,1543,,F4,,,,,,,,n142_5F4x,1543,,gutim,142,
142,811.2096,0.066,144,30,8,1544,,Gb1,,,,,,,,n142_5Gb1x,1544,,gutim,142,
142,811.3717,0.0463,144,44,5,1545,,Ab2,,,,,,,,n142_1Ab2t,1545,,gutim,142,
142,811.4643,0.0463,144,30,5,1546,,Gb1,,,,,,,,n142_1Gb1t,1546,,gutim,142,
142,811.5568,0.2222,144,48,5,1547,,C3,,,,,,,,n142_1C3s,1547,,gutim,142,
,,,,,,,7097,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,143,,,
143,814.0568,3.5724,144,30,24,1548,,Gb1,,,,,,,,n143_5Gb1w,1548,,gutim,143,
,,,,,,,7100,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,146,,,
146,832.1923,0.06,144,66,5,1549,,F#4,g,,,,,,,ng146_1Fs4e,1549,,gutim,146,
146,832.2673,1.3,144,28,14,1550,,E1,,,,,,,,n146_1E1q,1550,,gutim,146,
146,833.1423,0.0712,144,73,11,1551,,C#5,g,,,,,,,ng146_5Cs5e,1551,,gutim,146,
146,833.2173,0.0712,144,33,11,1552,,A1,g,,,,,,,ng146_5A1e_0,1552,,gutim,146,
146,833.2923,0.0712,144,61,10,1553,,C#4,g,,,,,,,ng146_5Cs4e_0,1553,,gutim,146,
146,833.3673,0.0712,144,33,10,1554,,A1,g,,,,,,,ng146_5A1e_1,1554,,gutim,146,
146,833.4423,0.0712,144,61,8,1555,,C#4,g,,,,,,,ng146_5Cs4e_1,1555,,gutim,146,
146,833.5173,0.4277,144,33,8,1556,,A1,,,,,,,,n146_5A1e_0,1556,,gutim,146,
146,833.5173,0.4277,144,42,8,1556,,F#2,,,,,,,,n146_5Fs2e_0,1556,,gutim,146,
146,833.5173,0.4277,144,61,8,1556,,C#4,,,,,,,,n146_5Cs4e_0,1556,,gutim,146,
146,833.9675,0.1199,144,33,22,1557,,A1,,,,,,,,n146_5A1e_1,1557,,gutim,146,
146,833.9675,0.2398,144,42,22,1557,,F#2,,,,,,,,n146_5Fs2e_1,1557,,gutim,146,
146,833.9675,0.2398,144,61,22,1557,,C#4,,,,,,,,n146_5Cs4e_1,1557,,gutim,146,
146,834.1923,0.06,144,75,11,1558,,D#5,g,,,,,,,ng146_1Ds5e,1558,,gutim,146,
146,834.2673,1.2,144,71,11,1559,,B4,,,,,,,,n146_1B4h,1559,,gutim,146,
146,834.2673,0.0789,144,61,5,1559,,C#4,,,,,,,,n146_5Cs4t_0,1559,,gutim,146,
146,834.3503,0.0789,144,33,5,1560,,A1,,,,,,,,n146_5A1t_0,1560,,gutim,146,
146,834.4334,0.0789,144,42,5,1561,,F#2,,,,,,,,n146_5Fs2t_0,1561,,gutim,146,
146,834.5164,0.0789,144,61,5,1562,,C#4,,,,,,,,n146_5Cs4t_1,1562,,gutim,146,
146,834.5994,0.0789,144,42,5,1563,,F#2,,,,,,,,n146_5Fs2t_1,1563,,gutim,146,
146,834.6824,0.1586,144,33,5,1564,,A1,,,,,,,,n146_5A1s_0,1564,,gutim,146,
146,834.8494,0.0789,144,61,5,1565,,C#4,,,,,,,,n146_5Cs4t_2,1565,,gutim,146,
146,834.9324,0.0789,144,42,5,1566,,F#2,,,,,,,,n146_5Fs2t_2,1566,,gutim,146,
146,835.0154,0.0789,144,61,5,1567,,C#4,,,,,,,,n146_5Cs4t_3,1567,,gutim,146,
146,835.0984,0.0789,144,33,6,1568,,A1,,,,,,,,n146_5A1t_1,1568,,gutim,146,
146,835.1814,0.0789,144,42,6,1569,,F#2,,,,,,,,n146_5Fs2t_3,1569,,gutim,146,
146,835.2644,0.0789,144,61,6,1570,,C#4,,,,,,,,n146_5Cs4t_4,1570,,gutim,146,
146,835.3474,0.0789,144,42,6,1571,,F#2,,,,,,,,n146_5Fs2t_4,1571,,gutim,146,
146,835.4304,0.1586,144,33,6,1572,,A1,,,,,,,,n146_5A1s_1,1572,,gutim,146,
146,835.5974,0.0789,144,61,7,1573,,C#4,,,,,,,,n146_5Cs4t_5,1573,,gutim,146,
146,835.6804,0.0826,144,42,7,1574,,F#2,,,,,,,,n146_5Fs2t_5,1574,,gutim,146,
,,,,,,,,,,,,,,,,,,147,,,
147,835.7673,0.0664,144,61,7,1575,,C#4,,,,,,,,n147_5Cs4t_0,1575,,gutim,147,
147,835.8503,0.0664,144,33,7,1576,,A1,,,,,,,,n147_5A1t_0,1576,,gutim,147,
147,835.9334,0.0664,144,42,7,1577,,F#2,,,,,,,,n147_5Fs2t_0,1577,,gutim,147,
147,836.0164,0.0664,144,61,8,1578,,C#4,,,,,,,,n147_5Cs4t_1,1578,,gutim,147,
147,836.0994,0.0664,144,42,8,1579,,F#2,,,,,,,,n147_5Fs2t_1,1579,,gutim,147,
147,836.1824,0.1336,144,33,8,1580,,A1,,,,,,,,n147_5A1s_0,1580,,gutim,147,
147,836.3494,0.0664,144,61,8,1581,,C#4,,,,,,,,n147_5Cs4t_2,1581,,gutim,147,
147,836.4324,0.0664,144,42,9,1582,,F#2,,,,,,,,n147_5Fs2t_2,1582,,gutim,147,
147,836.5154,0.0664,144,61,9,1583,,C#4,,,,,,,,n147_5Cs4t_3,1583,,gutim,147,
147,836.5984,0.0664,144,33,9,1584,,A1,,,,,,,,n147_5A1t_1,1584,,gutim,147,
147,836.6814,0.0664,144,42,9,1585,,F#2,,,,,,,,n147_5Fs2t_3,1585,,gutim,147,
147,836.7644,0.0664,144,61,9,1586,,C#4,,,,,,,,n147_5Cs4t_4,1586,,gutim,147,
147,836.8474,0.0664,144,42,9,1587,,F#2,,,,,,,,n147_5Fs2t_4,1587,,gutim,147,
147,836.9304,0.1336,144,33,10,1588,,A1,,,,,,,,n147_5A1s_1,1588,,gutim,147,
147,837.0974,0.0664,144,61,10,1589,,C#4,,,,,,,,n147_5Cs4t_5,1589,,gutim,147,
147,837.1804,0.0664,144,42,10,1590,,F#2,,,,,,,,n147_5Fs2t_5,1590,,gutim,147,
147,837.2634,0.0664,144,61,10,1591,,C#4,,,,,,,,n147_5Cs4t_6,1591,,gutim,147,
147,837.3464,0.0664,144,33,10,1592,,A1,,,,,,,,n147_5A1t_2,1592,,gutim,147,
147,837.4294,0.0664,144,42,10,1593,,F#2,,,,,,,,n147_5Fs2t_6,1593,,gutim,147,
147,837.5125,0.2611,144,33,10,1594,,A1,,,,,,,,n147_5A1s_2,1594,,gutim,147,
147,837.6423,0.0956,144,75,11,1595,,D#5,,,,,,,,n147_1Ds5t_0,1595,,gutim,147,
147,837.743,0.0956,144,71,11,1596,,B4,,,,,,,,n147_1B4t_0,1596,,gutim,147,
147,837.8388,0.1439,144,59,11,1597,,B3,,,,,,,,n147_5B3t,1597,,gutim,147,
147,837.8436,0.1439,144,75,10,1598,,D#5,,,,,,,,n147_1Ds5t_1,1598,,gutim,147,
147,837.9904,0.0956,144,55,10,1599,,G3,,,,,,,,n147_5G3t,1599,,gutim,147,
147,837.9951,0.0956,144,71,9,1600,,B4,,,,,,,,n147_1B4t_1,1600,,gutim,147,
147,838.0957,0.0956,144,75,9,1601,,D#5,,,,,,,,n147_1Ds5t_2,1601,,gutim,147,
147,838.1963,0.1923,144,71,8,1602,,B4,,,,,,,,n147_1B4s,1602,,gutim,147,
147,838.2934,0.1619,144,55,8,1603,,G3,,,,,,,,n147_5G3s_0,1603,,gutim,147,
147,838.3987,0.0956,144,75,7,1604,,D#5,,,,,,,,n147_1Ds5t_3,1604,,gutim,147,
147,838.4958,0.1619,144,55,7,1605,,G3,,,,,,,,n147_5G3s_1,1605,,gutim,147,
147,838.4993,0.0956,144,71,7,1606,,B4,,,,,,,,n147_1B4t_2,1606,,gutim,147,
147,838.6,0.0956,144,80,14,1607,,G#5,,,,,,,,n147_1Gs5t_0,1607,,gutim,147,
147,838.7006,0.1439,144,75,13,1608,,D#5,,,,,,,,n147_1Ds5t_4,1608,,gutim,147,
147,838.6982,0.2462,144,55,14,1608,,G3,,,,,,,,n147_5G3s_2,1608,,gutim,147,
147,838.8521,0.1462,144,71,12,1609,,B4,,,,,,,,n147_1B4t_3,1609,,gutim,147,
147,838.8521,0.1462,144,80,12,1609,,G#5,,,,,,,,n147_1Gs5t_1,1609,,gutim,147,
,,,,,,,,,,,,,,,,,,148,,,
148,839.006,0.1212,144,71,11,1610,,B4,,,,,,,,n148_1B4t,1610,,gutim,148,
148,839.006,0.1212,144,75,11,1610,,D#5,,,,,,,,n148_1Ds5t,1610,,gutim,148,
148,839.1575,0.1923,144,55,13,1611,,G3,,,,,,,,n148_5G3s_0,1611,,gutim,148,
148,839.2581,0.1923,144,71,17,1612,,B4,,,,,,,,n148_1B4s_0,1612,,gutim,148,
148,839.2581,0.1619,144,75,17,1612,,D#5,,,,,,,,n148_1Ds5s_0,1612,,gutim,148,
148,839.2581,0.1619,144,80,17,1612,,G#5,,,,,,,,n148_1Gs5s,1612,,gutim,148,
148,839.3599,0.0956,144,45,17,1613,,A2,,,,,,,,n148_5A2t_0,1613,,gutim,148,
148,839.4605,0.1439,144,55,16,1614,,G3,,,,,,,,n148_5G3t_0,1614,,gutim,148,
148,839.612,0.1619,144,71,11,1615,,B4,,,,,,,,n148_1B4s_1,1615,,gutim,148,
148,839.612,0.1619,144,75,11,1615,,D#5,,,,,,,,n148_1Ds5s_1,1615,,gutim,148,
148,839.612,0.0956,144,45,14,1615,,A2,,,,,,,,n148_5A2t_1,1615,,gutim,148,
148,839.7127,0.1923,144,55,13,1616,,G3,,,,,,,,n148_5G3s_1,1616,,gutim,148,
148,839.8145,0.0805,144,92,7,1617,,G#6,,,,,,,,n148_1Gs6t,1617,,gutim,148,
148,839.9151,0.1226,144,63,11,1618,,D#4,,,,,,,,n148_1Ds4t,1618,,gutim,148,
148,840.0683,0.1255,144,80,10,1619,,G#5,,,,,,,,n148_1Gs5t,1619,,gutim,148,
148,840.2252,0.1285,144,59,8,1620,,B3,,,,,,,,n148_1B3t,1620,,gutim,148,
148,840.3859,0.0667,144,43,14,1621,,G2,,,,,,,,n148_5G2x_0,1621,,gutim,148,
148,840.4561,0.0674,144,51,17,1622,,D#3,,,,,,,,n148_5Ds3x,1622,,gutim,148,
148,840.5271,0.0682,144,47,19,1623,,B2,,,,,,,,n148_5B2x,1623,,gutim,148,
148,840.5988,0.0689,144,68,22,1624,,G#4,,,,,,,,n148_5Gs4x,1624,,gutim,148,
148,840.5988,0.0689,144,71,22,1624,,B4,,,,,,,,n148_5B4x,1624,,gutim,148,
148,840.5988,0.0689,144,75,22,1624,,D#5,,,,,,,,n148_5Ds5x,1624,,gutim,148,
148,840.5988,0.0689,144,80,22,1624,,G#5,,,,,,,,n148_5Gs5x,1624,,gutim,148,
148,840.6713,0.0697,144,33,22,1625,,A1,,,,,,,,n148_5A1x,1625,,gutim,148,
148,840.6713,0.0697,144,43,22,1625,,G2,,,,,,,,n148_5G2x_1,1625,,gutim,148,
148,840.7447,0.0704,144,63,22,1626,,D#4,,,,,,,,n148_5Ds4x,1626,,gutim,148,
148,840.8188,0.0712,144,59,21,1627,,B3,,,,,,,,n148_5B3x,1627,,gutim,148,
148,840.8938,0.1423,144,43,19,1628,,G2,,,,,,,,n148_5G2t_0,1628,,gutim,148,
148,841.0716,0.0966,144,33,16,1629,,A1,,,,,,,,n148_5A1t,1629,,gutim,148,
148,841.1924,0.1489,144,43,13,1630,,G2,,,,,,,,n148_5G2t_1,1630,,gutim,148,
148,841.1924,0.1489,144,59,13,1630,,B3,,,,,,,,n148_5B3t,1630,,gutim,148,
148,841.1924,0.1489,144,63,13,1630,,D#4,,,,,,,,n148_5Ds4t,1630,,gutim,148,
148,841.3785,0.1012,144,21,10,1631,,A0,,,,,,,,n148_5A0t,1631,,gutim,148,
148,841.505,0.1032,144,55,7,1632,,G3,,,,,,,,n148_5G3t_1,1632,,gutim,148,
148,841.505,0.1032,144,68,7,1632,,G#4,,,,,,,,n148_5Gs4t,1632,,gutim,148,
148,841.6339,5.3233,144,21,14,1633,,A0,,,,,,,,n148_5A0s,1633,,gutim,148,
148,842.0381,0.25,144,33,14,1634,,A1,,,,,,,,n148_1A1s,1634,,gutim,148,
148,842.0381,0.25,144,42,14,1634,,F#2,,,,,,,,n148_1Fs2s,1634,,gutim,148,
148,842.0381,0.25,144,53,14,1634,,F3,,,,,,,,n148_1F3s,1634,,gutim,148,
148,842.0381,0.25,144,61,14,1634,,C#4,,,,,,,,n148_1Cs4s,1634,,gutim,148,
148,842.3506,1.25,144,31,14,1635,,G1,,,,,,,,n148_1G1e,1635,,gutim,148,
148,842.3506,1.25,144,33,14,1635,,A1,,,,,,,,n148_1A1e,1635,,gutim,148,
148,842.3506,0.75,144,42,14,1635,,F#2,,,,,,,,n148_1Fs2e,1635,,gutim,148,
148,842.3506,0.75,144,53,14,1635,,F3,,,,,,,,n148_1F3e,1635,,gutim,148,
148,842.3506,0.75,144,61,14,1635,,C#4,,,,,,,,n148_1Cs4e,1635,,gutim,148,
,,,,,,,,,,,,,,,,,,149,,,
149,843.2881,0.5,144,28,14,1636,,E1,,,,,,,,n149_1E1e,1636,,gutim,149,
149,843.8381,0.06,144,66,14,1637,,F#4,g,,,,,,,ng149_1Fs4e,1637,,gutim,149,
149,843.9131,0.5,144,48,14,1638,,C3,,,,,,,,n149_1C3e,1638,,gutim,149,
149,845.2214,0.06,144,30,14,1639,,Gb1,g,,,,,,,ng149_1Gb1e,1639,,gutim,149,
149,845.2964,0.06,144,70,14,1640,,Bb4,g,,,,,,,ng149_1Bb4e,1640,,gutim,149,
149,845.3714,0.3333,144,50,14,1641,,D3,,,,,,,,n149_1D3e,1641,,gutim,149,
149,845.7881,0.1107,144,30,14,1642,,Gb1,,,,,,,,n149_1Gb1t,1642,,gutim,149,
149,845.9264,0.1667,144,70,14,1643,,Bb4,,,,,,,,n149_1Bb4t,1643,,gutim,149,
149,846.1348,0.1107,144,42,14,1644,,Gb2,,,,,,,,n149_1Gb2t,1644,,gutim,149,
149,846.1348,0.1107,144,50,14,1644,,D3,,,,,,,,n149_1D3t_0,1644,,gutim,149,
149,846.2731,0.1667,144,58,14,1645,,Bb3,,,,,,,,n149_1Bb3t_0,1645,,gutim,149,
149,846.4815,0.1667,144,50,14,1646,,D3,,,,,,,,n149_1D3t_1,1646,,gutim,149,
149,846.6898,0.1107,144,50,14,1647,,D3,,,,,,,,n149_1D3t_2,1647,,gutim,149,
149,846.6898,0.1107,144,79,14,1647,,G5,,,,,,,,n149_1G5t,1647,,gutim,149,
149,846.8281,0.1667,144,56,14,1648,,Ab3,,,,,,,,n149_1Ab3t_0,1648,,gutim,149,
149,847.0365,0.1667,144,50,14,1649,,D3,,,,,,,,n149_1D3t_3,1649,,gutim,149,
149,847.0365,0.1667,144,58,14,1649,,Bb3,,,,,,,,n149_1Bb3t_1,1649,,gutim,149,
149,847.2448,0.1107,144,91,14,1650,,G6,,,,,,,,n149_1G6t,1650,,gutim,149,
149,847.3831,0.1667,144,50,14,1651,,D3,,,,,,,,n149_1D3t_4,1651,,gutim,149,
149,847.3831,0.1667,144,56,14,1651,,Ab3,,,,,,,,n149_1Ab3t_1,1651,,gutim,149,
149,847.3831,0.1667,144,58,14,1651,,Bb3,,,,,,,,n149_1Bb3t_2,1651,,gutim,149,
149,847.5915,0.2227,144,103,14,1652,,G7,,,,,,,,n149_1G7s,1652,,gutim,149,
,,,,,,,7105,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,152,,,
152,859.3952,0.0712,144,75,11,1653,,D#5,g,,,,,,,ng152_1Ds5e,1653,,gutim,152,
152,859.4702,1.4587,144,71,14,1654,,B4,,,,,,,,n152_1B4h,1654,,gutim,152,
152,859.4702,0.079,144,61,14,1654,,C#4,,,,,,,,n152_5Cs4t_0,1654,,gutim,152,
152,859.5533,0.0792,144,33,5,1655,,A1,,,,,,,,n152_5A1t_0,1655,,gutim,152,
152,859.6367,0.0794,144,42,5,1656,,F#2,,,,,,,,n152_5Fs2t_0,1656,,gutim,152,
152,859.7202,0.0796,144,61,5,1657,,C#4,,,,,,,,n152_5Cs4t_1,1657,,gutim,152,
152,859.804,0.0798,144,42,5,1658,,F#2,,,,,,,,n152_5Fs2t_1,1658,,gutim,152,
152,859.8879,0.1611,144,33,5,1659,,A1,,,,,,,,n152_5A1s_0,1659,,gutim,152,
152,860.0575,0.0804,144,61,5,1660,,C#4,,,,,,,,n152_5Cs4t_2,1660,,gutim,152,
152,860.1421,0.0806,144,42,5,1661,,F#2,,,,,,,,n152_5Fs2t_2,1661,,gutim,152,
152,860.227,0.0808,144,61,5,1662,,C#4,,,,,,,,n152_5Cs4t_3,1662,,gutim,152,
152,860.312,0.081,144,33,6,1663,,A1,,,,,,,,n152_5A1t_1,1663,,gutim,152,
152,860.3973,0.0812,144,42,6,1664,,F#2,,,,,,,,n152_5Fs2t_3,1664,,gutim,152,
152,860.4828,0.0814,144,61,6,1665,,C#4,,,,,,,,n152_5Cs4t_4,1665,,gutim,152,
152,860.5685,0.0817,144,42,6,1666,,F#2,,,,,,,,n152_5Fs2t_4,1666,,gutim,152,
152,860.6545,0.1649,144,33,6,1667,,A1,,,,,,,,n152_5A1s_1,1667,,gutim,152,
152,860.8281,0.0823,144,61,7,1668,,C#4,,,,,,,,n152_5Cs4t_5,1668,,gutim,152,
152,860.9147,0.0825,144,42,7,1669,,F#2,,,,,,,,n152_5Fs2t_5,1669,,gutim,152,
152,861.0016,0.0697,144,61,7,1670,,C#4,,,,,,,,n152_5Cs4t_6,1670,,gutim,152,
152,861.0887,0.0699,144,33,7,1671,,A1,,,,,,,,n152_5A1t_2,1671,,gutim,152,
152,861.176,0.0701,144,42,7,1672,,F#2,,,,,,,,n152_5Fs2t_6,1672,,gutim,152,
152,861.2636,0.0702,144,61,8,1673,,C#4,,,,,,,,n152_5Cs4t_7,1673,,gutim,152,
152,861.3514,0.0704,144,42,8,1674,,F#2,,,,,,,,n152_5Fs2t_7,1674,,gutim,152,
152,861.4394,0.1423,144,33,8,1675,,A1,,,,,,,,n152_5A1s_2,1675,,gutim,152,
152,861.6173,0.071,144,61,8,1676,,C#4,,,,,,,,n152_5Cs4t_8,1676,,gutim,152,
152,861.706,0.0712,144,42,9,1677,,F#2,,,,,,,,n152_5Fs2t_8,1677,,gutim,152,
152,861.795,0.0714,144,61,9,1678,,C#4,,,,,,,,n152_5Cs4t_9,1678,,gutim,152,
152,861.8843,0.0716,144,33,9,1679,,A1,,,,,,,,n152_5A1t_3,1679,,gutim,152,
152,861.9738,0.0718,144,42,9,1680,,F#2,,,,,,,,n152_5Fs2t_9,1680,,gutim,152,
152,862.0635,0.072,144,61,9,1681,,C#4,,,,,,,,n152_5Cs4t_10,1681,,gutim,152,
152,862.1535,0.0722,144,42,9,1682,,F#2,,,,,,,,n152_5Fs2t_10,1682,,gutim,152,
152,862.2437,0.1458,144,33,10,1683,,A1,,,,,,,,n152_5A1s_3,1683,,gutim,152,
152,862.4259,0.0728,144,61,10,1684,,C#4,,,,,,,,n152_5Cs4t_11,1684,,gutim,152,
152,862.5169,0.073,144,42,10,1685,,F#2,,,,,,,,n152_5Fs2t_11,1685,,gutim,152,
152,862.6082,0.0869,144,61,10,1686,,C#4,,,,,,,,n152_5Cs4t_12,1686,,gutim,152,
152,862.6997,0.0872,144,33,10,1687,,A1,,,,,,,,n152_5A1t_4,1687,,gutim,152,
152,862.7914,0.0874,144,42,10,1688,,F#2,,,,,,,,n152_5Fs2t_12,1688,,gutim,152,
152,862.8834,0.0876,144,61,14,1689,,C#4,,,,,,,,n152_5Cs4t_13,1689,,gutim,152,
152,862.9757,0.0879,144,42,14,1690,,F#2,,,,,,,,n152_5Fs2t_13,1690,,gutim,152,
152,863.0682,0.1776,144,33,14,1691,,A1,,,,,,,,n152_5A1s_4,1691,,gutim,152,
152,863.2551,0.0887,144,61,14,1692,,C#4,,,,,,,,n152_5Cs4t_14,1692,,gutim,152,
152,863.3484,0.0889,144,42,14,1693,,F#2,,,,,,,,n152_5Fs2t_14,1693,,gutim,152,
152,863.442,0.0892,144,61,14,1694,,C#4,,,,,,,,n152_5Cs4t_15,1694,,gutim,152,
152,863.5359,0.0894,144,33,14,1695,,A1,,,,,,,,n152_5A1t_5,1695,,gutim,152,
152,863.63,0.0897,144,42,14,1696,,F#2,,,,,,,,n152_5Fs2t_15,1696,,gutim,152,
152,863.7244,0.0899,144,61,14,1697,,C#4,,,,,,,,n152_5Cs4t_16,1697,,gutim,152,
152,863.8191,0.0902,144,42,14,1698,,F#2,,,,,,,,n152_5Fs2t_16,1698,,gutim,152,
152,863.914,0.1822,144,33,14,1699,,A1,,,,,,,,n152_5A1s_5,1699,,gutim,152,
152,864.1058,0.091,144,61,14,1700,,C#4,,,,,,,,n152_5Cs4t_17,1700,,gutim,152,
152,864.2016,0.0913,144,42,14,1701,,F#2,,,,,,,,n152_5Fs2t_17,1701,,gutim,152,
152,864.2977,0.077,144,61,14,1702,,C#4,,,,,,,,n152_5Cs4t_18,1702,,gutim,152,
152,864.3939,0.077,144,33,14,1703,,A1,,,,,,,,n152_5A1t_6,1703,,gutim,152,
152,864.4902,0.077,144,42,14,1704,,F#2,,,,,,,,n152_5Fs2t_18,1704,,gutim,152,
152,864.5864,0.077,144,61,14,1705,,C#4,,,,,,,,n152_5Cs4t_19,1705,,gutim,152,
152,864.6826,0.077,144,42,14,1706,,F#2,,,,,,,,n152_5Fs2t_19,1706,,gutim,152,
152,864.7789,0.1549,144,33,14,1707,,A1,,,,,,,,n152_5A1s_6,1707,,gutim,152,
152,864.9725,0.077,144,61,14,1708,,C#4,,,,,,,,n152_5Cs4t_20,1708,,gutim,152,
152,865.0687,0.077,144,42,14,1709,,F#2,,,,,,,,n152_5Fs2t_20,1709,,gutim,152,
152,865.165,0.077,144,61,14,1710,,C#4,,,,,,,,n152_5Cs4t_21,1710,,gutim,152,
152,865.2612,0.077,144,33,14,1711,,A1,,,,,,,,n152_5A1t_7,1711,,gutim,152,
152,865.3575,0.077,144,42,14,1712,,F#2,,,,,,,,n152_5Fs2t_21,1712,,gutim,152,
152,865.4537,0.077,144,61,14,1713,,C#4,,,,,,,,n152_5Cs4t_22,1713,,gutim,152,
152,865.5499,0.077,144,42,14,1714,,F#2,,,,,,,,n152_5Fs2t_22,1714,,gutim,152,
152,865.6462,0.1549,144,33,14,1715,,A1,,,,,,,,n152_5A1s_7,1715,,gutim,152,
152,865.8398,0.077,144,61,14,1716,,C#4,,,,,,,,n152_5Cs4t_23,1716,,gutim,152,
152,865.936,0.077,144,42,14,1717,,F#2,,,,,,,,n152_5Fs2t_23,1717,,gutim,152,
,,,,,,,7107,,,,,,,,,,,,gutim,,
,,,,,,,,,,,,,,,,,,154,,,
154,879.0939,0.8261,144,28,11,1718,,E1,,,,,,,,n154_5E1q,1718,,gutim,154,
